Date,Protocol,Diagnosis,Pen,cost,eid,tag,Breed,Class,Weight (Lb)
10/11/2024,IV,-,14,$1.20,-,5204,Cross-Bred,Heifer,604
10/11/2024,DRAXXIN,-,14,$10.76,-,5204,Cross-Bred,Heifer,604
10/11/2024,IV,-,L3,$1.20,-,5160,Angus,Heifer,538
10/11/2024,DRAXXIN,-,L3,$9.58,-,5160,Angus,Heifer,538
10/11/2024,DRAXXIN,-,3,$9.76,-,1139,Angus,Heifer,548
10/11/2024,NUFLOR,-,3,$12.11,-,1209,Angus,Heifer,548
10/11/2024,IV,-,3,$1.20,-,1209,Angus,Heifer,548
10/11/2024,IV,-,11,$1.20,-,2168,Angus,Heifer,600
10/11/2024,DRAXXIN,-,11,$10.69,-,2168,Angus,Heifer,600
10/11/2024,IV,-,11,$1.20,-,2138,Angus,Heifer,600
10/11/2024,DRAXXIN,-,11,$10.69,-,2138,Angus,Heifer,600
10/11/2024,IV,-,11,$1.20,-,3144,Cross-Bred,Heifer,547
10/11/2024,DRAXXIN,-,11,$9.75,-,3144,Cross-Bred,Heifer,547
10/11/2024,NUFLOR,-,11,$12.09,-,3152,Cross-Bred,Heifer,547
10/11/2024,IV,-,11,$1.20,-,2145,Angus,Heifer,600
10/11/2024,DRAXXIN,-,11,$10.69,-,2145,Angus,Heifer,600
10/11/2024,IV,-,11,$1.20,-,2144,Angus,Heifer,600
10/11/2024,DRAXXIN,-,11,$10.69,-,2144,Angus,Heifer,600
10/11/2024,DRAXXIN,-,11,$10.69,-,2181,Angus,Heifer,600
10/11/2024,IV,-,12,$1.20,-,22182,Cross-Bred,Steer,560
10/11/2024,DRAXXIN,-,12,$9.98,-,22182,Cross-Bred,Steer,560
10/11/2024,IV,-,12,$1.20,-,22159,Cross-Bred,Steer,560
10/11/2024,DRAXXIN,-,12,$9.98,-,22159,Cross-Bred,Steer,560
10/11/2024,DRAXXIN,-,12,$9.98,-,22189,Cross-Bred,Steer,560
10/11/2024,DRAXXIN,-,12,$9.64,-,22193,Angus,Steer,541
10/11/2024,EXCENEL,-,S19,$8.80,-,4231,Angus,Heifer,533
10/11/2024,EXCENEL,-,S19,$9.48,-,33133,Angus,Steer,574
10/11/2024,EXCENEL,-,3,$9.03,-,1155,Angus,Heifer,548
10/11/2024,IV,-,3,$1.20,-,1155,Angus,Heifer,548
10/11/2024,NUFLOR,-,2,$12.91,-,33131,Angus,Steer,584
10/11/2024,NUFLOR,-,2,$12.91,-,33130,Angus,Steer,584
10/11/2024,EXCENEL,-,3,$9.03,-,1144,Angus,Heifer,548
10/11/2024,EXCENEL,-,S19,$8.99,-,33103,Angus,Steer,545
10/11/2024,LA 200,-,S19,$2.42,-,1175,Angus,Heifer,538
10/11/2024,Micotil,-,S19,$18.99,-,4234,Angus,Heifer,533
10/11/2024,EXCENEL,-,S19,$8.88,-,1168,Angus,Heifer,538
10/11/2024,BAYTRIL,-,S19,$6.68,-,1157,Angus,Heifer,543
10/11/2024,EXCENEL,-,S19,$9.45,-,4130,Cross-Bred,Heifer,573
10/11/2024,NUFLOR,-,2,$12.91,-,33121,Angus,Steer,584
10/11/2024,BAYTRIL,-,S19,$6.68,-,1184,Angus,Heifer,543
10/11/2024,PENICILLIN,-,S19,$2.50,-,4237,Angus,Heifer,533
10/11/2024,EXCENEL,-,S19,$9.63,-,11172,Angus,Steer,584
10/11/2024,EXCENEL,-,S19,$9.45,-,4100,Cross-Bred,Heifer,573
10/10/2024,IV,-,L3,$1.20,-,5102,Angus,Heifer,536
10/10/2024,DRAXXIN,-,L3,$9.55,-,5102,Angus,Heifer,536
10/10/2024,IV,-,L3,$1.20,-,5100,Angus,Heifer,536
10/10/2024,DRAXXIN,-,L3,$9.55,-,5100,Angus,Heifer,536
10/10/2024,IV,-,2,$1.20,-,33128,Angus,Steer,584
10/10/2024,DRAXXIN,-,2,$10.40,-,33128,Angus,Steer,584
10/10/2024,IV,-,3,$1.20,-,1149,Angus,Heifer,546
10/10/2024,NUFLOR,-,3,$12.08,-,1149,Angus,Heifer,546
10/10/2024,Micotil,-,3,$20.84,-,1111,Angus,Heifer,585
10/10/2024,DRAXXIN,-,L2,$10.73,-,5184,Cross-Bred,Heifer,602
10/10/2024,IV,-,L2,$1.20,-,5191,Cross-Bred,Heifer,602
10/10/2024,DRAXXIN,-,L2,$10.73,-,5191,Cross-Bred,Heifer,602
10/10/2024,IV,-,L5,$1.20,-,2101,Angus,Heifer,600
10/10/2024,DRAXXIN,-,L5,$10.69,-,2101,Angus,Heifer,600
10/10/2024,IV,-,L5,$1.20,-,2154,Angus,Heifer,600
10/10/2024,DRAXXIN,-,L5,$10.69,-,2154,Angus,Heifer,600
10/10/2024,DEXAMETHASONE,-,L5,$2.00,-,2161,Angus,Heifer,600
10/10/2024,DRAXXIN,-,L5,$10.69,-,2161,Angus,Heifer,600
10/10/2024,Micotil,-,2,$19.76,-,33113,Angus,Steer,555
10/10/2024,NUFLOR,-,5,$13.11,-,11169,Angus,Steer,593
10/10/2024,NUFLOR,-,5,$13.11,-,11159,Angus,Steer,593
10/10/2024,BAYTRIL,-,2,$6.84,-,33108,Angus,Steer,555
10/10/2024,Micotil,-,S19,$18.99,-,4237,Angus,Heifer,533
10/10/2024,BAYTRIL,-,S19,$6.52,-,3107,Angus,Heifer,529
10/10/2024,EXCENEL,-,3,$9.01,-,1191,Angus,Heifer,546
10/10/2024,LA 200,-,3,$2.46,-,1187,Angus,Heifer,546
10/10/2024,EXCENEL,-,S19,$9.45,-,4171,Cross-Bred,Heifer,573
10/10/2024,PENICILLIN,-,2,$2.50,-,33127,Angus,Steer,584
10/10/2024,NUFLOR,-,2,$12.90,-,33127,Angus,Steer,584
10/10/2024,BAYTRIL,-,3,$6.73,-,1171,Angus,Heifer,546
10/10/2024,NUFLOR,-,5,$13.11,-,11174,Angus,Steer,593
10/10/2024,NUFLOR,-,4,$12.73,-,4104,Cross-Bred,Heifer,576
10/10/2024,NUFLOR,-,5,$13.11,-,11122,Angus,Steer,593
10/09/2024,IV,-,1,$1.20,-,999117,Angus,Heifer,662
10/09/2024,DRAXXIN,-,1,$11.80,-,999117,Angus,Heifer,662
10/09/2024,IV,-,2,$1.20,-,33131,Angus,Steer,583
10/09/2024,NUFLOR,-,2,$12.89,-,33131,Angus,Steer,583
10/09/2024,IV,-,L3,$1.20,-,3112,Angus,Heifer,535
10/09/2024,DRAXXIN,-,L3,$9.53,-,3112,Angus,Heifer,535
10/09/2024,IV,-,2,$1.20,-,33130,Angus,Steer,583
10/09/2024,NUFLOR,-,2,$12.89,-,33130,Angus,Steer,583
10/09/2024,IV,-,2,$1.20,-,22109,Angus,Steer,582
10/09/2024,DRAXXIN,-,2,$10.37,-,22109,Angus,Steer,582
10/09/2024,IV,-,2,$1.20,-,33121,Angus,Steer,583
10/09/2024,NUFLOR,-,2,$12.89,-,33121,Angus,Steer,583
10/09/2024,DRAXXIN,-,3,$9.71,-,1172,Angus,Heifer,545
10/09/2024,IV,-,2,$1.20,-,33144,Angus,Steer,583
10/09/2024,IV,-,4,$1.20,-,4157,Cross-Bred,Heifer,575
10/09/2024,DRAXXIN,-,4,$10.25,-,4157,Cross-Bred,Heifer,575
10/09/2024,IV,-,shed,$1.20,-,3149,Cross-Bred,Heifer,547
10/09/2024,DRAXXIN,-,shed,$9.75,-,3149,Cross-Bred,Heifer,547
10/09/2024,IV,-,L2,$1.20,-,5193,Cross-Bred,Heifer,601
10/09/2024,DRAXXIN,-,L2,$10.72,-,5193,Cross-Bred,Heifer,601
10/09/2024,NUFLOR,-,S19,$14.47,-,999156,Angus,Heifer,655
10/09/2024,LA 200,-,S19,$2.42,-,1175,Angus,Heifer,538
10/09/2024,BAYTRIL,-,S19,$6.72,-,33103,Angus,Steer,545
10/09/2024,BAYTRIL,-,3,$6.72,-,1144,Angus,Heifer,545
10/09/2024,BAYTRIL,-,S19,$7.06,-,4130,Cross-Bred,Heifer,573
10/09/2024,EXCENEL,-,S19,$8.88,-,1166,Angus,Heifer,538
10/09/2024,EXCENEL,-,S19,$8.85,-,1169,Angus,Heifer,536
10/09/2024,EXCENEL,-,S19,$8.99,-,33118,Angus,Steer,545
10/09/2024,EXCENEL,-,S19,$8.80,-,4235,Angus,Heifer,533
10/09/2024,BAYTRIL,-,S19,$6.57,-,4231,Angus,Heifer,533
10/09/2024,BAYTRIL,-,3,$6.72,-,1155,Angus,Heifer,545
10/09/2024,NUFLOR,-,S19,$12.00,-,1157,Angus,Heifer,543
10/09/2024,EXCENEL,-,4,$9.49,-,4197,Cross-Bred,Heifer,575
10/09/2024,EXCENEL,-,S19,$8.80,-,4234,Angus,Heifer,533
10/09/2024,EXCENEL,-,S19,$9.48,-,33133,Angus,Steer,574
10/09/2024,EXCENEL,-,S19,$8.80,-,4237,Angus,Heifer,533
10/09/2024,Micotil,-,S19,$20.68,-,4114,Cross-Bred,Heifer,581
10/09/2024,NUFLOR,-,S19,$12.00,-,1184,Angus,Heifer,543
10/09/2024,BAYTRIL,-,S19,$7.19,-,11172,Angus,Steer,584
10/09/2024,BAYTRIL,-,S19,$7.06,-,4100,Cross-Bred,Heifer,573
10/09/2024,NUFLOR,-,3,$12.05,-,1219,Angus,Heifer,545
10/09/2024,BAYTRIL,-,S19,$6.63,-,1168,Angus,Heifer,538
10/08/2024,NUFLOR,-,4,$12.71,-,4104,Cross-Bred,Heifer,575
10/08/2024,IV,-,5,$1.20,-,11174,Angus,Steer,590
10/08/2024,NUFLOR,-,5,$13.04,-,11174,Angus,Steer,590
10/08/2024,IV,-,5,$1.20,-,11170,Angus,Steer,590
10/08/2024,DRAXXIN,-,5,$10.51,-,11170,Angus,Steer,590
10/08/2024,NUFLOR,-,5,$13.04,-,11159,Angus,Steer,590
10/08/2024,IV,-,L3,$1.20,-,3106,Angus,Heifer,533
10/08/2024,DRAXXIN,-,L3,$9.50,-,3106,Angus,Heifer,533
10/08/2024,DRAXXIN,-,shed,$9.75,-,3152,Cross-Bred,Heifer,547
10/08/2024,IV,-,3,$1.20,-,1218,Angus,Heifer,544
10/08/2024,DRAXXIN,-,3,$9.69,-,1218,Angus,Heifer,544
10/08/2024,IV,-,2,$1.20,-,22129,Angus,Steer,581
10/08/2024,DRAXXIN,-,2,$10.36,-,22129,Angus,Steer,581
10/08/2024,DRAXXIN,-,4,$10.24,-,4119,Cross-Bred,Heifer,575
10/08/2024,DRAXXIN,-,2,$10.38,-,33132,Angus,Steer,583
10/08/2024,IV,-,2,$1.20,-,22132,Angus,Steer,581
10/08/2024,DRAXXIN,-,2,$10.36,-,22132,Angus,Steer,581
10/08/2024,BAYTRIL,-,3,$6.70,-,1171,Angus,Heifer,544
10/08/2024,DRAXXIN,-,2,$10.36,-,22134,Angus,Steer,581
10/08/2024,IV,-,2,$1.20,-,22134,Angus,Steer,581
10/08/2024,BAYTRIL,-,S19,$6.52,-,3107,Angus,Heifer,529
10/08/2024,EXCENEL,-,S19,$9.45,-,4192,Cross-Bred,Heifer,573
10/08/2024,NUFLOR,-,2,$12.24,-,33108,Angus,Steer,554
10/08/2024,Micotil,-,3,$19.37,-,1187,Angus,Heifer,544
10/08/2024,EXCENEL,-,S19,$9.45,-,4171,Cross-Bred,Heifer,573
10/08/2024,NUFLOR,-,3,$12.03,-,1178,Angus,Heifer,544
10/08/2024,EXCENEL,-,4,$8.83,-,4232,Angus,Heifer,535
10/08/2024,NUFLOR,-,5,$13.04,-,11122,Angus,Steer,590
10/08/2024,EXCENEL,-,3,$8.98,-,1191,Angus,Heifer,544
10/08/2024,BAYTRIL,-,S19,$7.19,-,11190,Angus,Steer,584
10/08/2024,EXCENEL,-,3,$8.98,-,1212,Angus,Heifer,544
10/08/2024,NUFLOR,-,5,$13.04,-,11169,Angus,Steer,590
10/08/2024,BAYTRIL,-,3,$6.70,-,1182,Angus,Heifer,544
10/07/2024,DRAXXIN,-,shed,$9.75,-,3135,Cross-Bred,Heifer,547
10/07/2024,EXCENEL,-,shed,$9.24,-,22184,Cross-Bred,Steer,560
10/07/2024,NUFLOR,-,S19,$12.00,-,1157,Angus,Heifer,543
10/07/2024,IV,-,S19,$1.20,-,1184,Angus,Heifer,543
10/07/2024,NUFLOR,-,S19,$12.00,-,1184,Angus,Heifer,543
10/07/2024,IV,-,S19,$1.20,-,999156,Angus,Heifer,655
10/07/2024,NUFLOR,-,S19,$14.47,-,999156,Angus,Heifer,655
10/07/2024,IV,-,2,$1.20,-,22113,Angus,Steer,580
10/07/2024,DRAXXIN,-,2,$10.34,-,22113,Angus,Steer,580
10/07/2024,DRAXXIN,-,2,$10.34,-,22100,Angus,Steer,580
10/07/2024,IV,-,3,$1.20,-,1155,Angus,Heifer,543
10/07/2024,BAYTRIL,-,3,$6.68,-,1155,Angus,Heifer,543
10/07/2024,IV,-,2,$1.20,-,22151,Angus,Steer,580
10/07/2024,DRAXXIN,-,2,$10.34,-,22151,Angus,Steer,580
10/07/2024,DRAXXIN,-,L5,$10.69,-,2129,Angus,Heifer,600
10/07/2024,IV,-,3,$1.20,-,1144,Angus,Heifer,543
10/07/2024,BAYTRIL,-,3,$6.68,-,1144,Angus,Heifer,543
10/07/2024,IV,-,3,$1.20,-,1219,Angus,Heifer,543
10/07/2024,NUFLOR,-,3,$12.00,-,1219,Angus,Heifer,543
10/07/2024,IV,-,2,$1.20,-,33127,Angus,Steer,581
10/07/2024,DRAXXIN,-,2,$10.36,-,33127,Angus,Steer,581
10/07/2024,IV,-,3,$1.20,-,1203,Angus,Heifer,543
10/07/2024,DRAXXIN,-,3,$9.67,-,1203,Angus,Heifer,543
10/07/2024,DRAXXIN,-,L3,$9.48,-,3116,Angus,Heifer,532
10/07/2024,DRAXXIN,-,2,$10.34,-,22148,Angus,Steer,580
10/07/2024,DRAXXIN,-,L2,$10.70,-,5203,Cross-Bred,Heifer,601
10/07/2024,IV,-,2,$1.20,-,33144,Angus,Steer,581
10/07/2024,DRAXXIN,-,2,$10.36,-,33144,Angus,Steer,581
10/07/2024,BAYTRIL,-,S19,$6.72,-,33103,Angus,Steer,545
10/07/2024,BAYTRIL,-,S19,$6.57,-,4231,Angus,Heifer,533
10/07/2024,EXCENEL,-,S19,$8.80,-,4237,Angus,Heifer,533
10/07/2024,BAYTRIL,-,S19,$6.63,-,1168,Angus,Heifer,538
10/07/2024,Micotil,-,S19,$20.68,-,4114,Cross-Bred,Heifer,581
10/07/2024,NUFLOR,-,3,$12.00,-,1224,Angus,Heifer,543
10/07/2024,NUFLOR,-,2,$12.85,-,33137,Angus,Steer,581
10/07/2024,EXCENEL,-,S19,$8.80,-,4235,Angus,Heifer,533
10/07/2024,Micotil,-,S19,$19.17,-,1175,Angus,Heifer,538
10/07/2024,BAYTRIL,-,S19,$7.08,-,33133,Angus,Steer,574
10/07/2024,NUFLOR,-,2,$12.83,-,22137,Angus,Steer,580
10/07/2024,BAYTRIL,-,S19,$7.19,-,11172,Angus,Steer,584
10/07/2024,EXCENEL,-,S19,$8.80,-,4234,Angus,Heifer,533
10/07/2024,NUFLOR,-,3,$12.00,-,1141,Angus,Heifer,543
10/07/2024,BAYTRIL,-,S19,$7.06,-,4130,Cross-Bred,Heifer,573
10/07/2024,EXCENEL,-,S19,$8.85,-,1169,Angus,Heifer,536
10/07/2024,BAYTRIL,-,S19,$7.06,-,4100,Cross-Bred,Heifer,573
10/07/2024,BAYTRIL,-,S19,$6.72,-,33118,Angus,Steer,545
10/07/2024,EXCENEL,-,4,$9.47,-,4197,Cross-Bred,Heifer,574
10/07/2024,NUFLOR,-,5,$13.00,-,11143,Angus,Steer,588
10/07/2024,NUFLOR,-,Big,$18.79,-,ROS292,-,Heifer,850
10/06/2024,DRAXXIN,-,2,$10.31,-,22123,Angus,Steer,578
10/06/2024,IV,-,L3,$1.20,-,3109,Angus,Heifer,530
10/06/2024,DRAXXIN,-,L3,$9.45,-,3109,Angus,Heifer,530
10/06/2024,IV,-,2,$1.20,-,33130,Angus,Steer,580
10/06/2024,DRAXXIN,-,2,$10.33,-,33130,Angus,Steer,580
10/06/2024,IV,-,2,$1.20,-,22114,Angus,Steer,578
10/06/2024,DRAXXIN,-,2,$10.31,-,22114,Angus,Steer,578
10/06/2024,IV,-,L3,$1.20,-,3114,Angus,Heifer,530
10/06/2024,DRAXXIN,-,L3,$9.45,-,3114,Angus,Heifer,530
10/06/2024,IV,-,2,$1.20,-,22116,Angus,Steer,578
10/06/2024,DRAXXIN,-,2,$10.31,-,22116,Angus,Steer,578
10/06/2024,NUFLOR,-,2,$12.17,-,33108,Angus,Steer,551
10/06/2024,IV,-,3,$1.20,-,1178,Angus,Heifer,541
10/06/2024,NUFLOR,-,3,$11.96,-,1178,Angus,Heifer,541
10/06/2024,IV,-,L2,$1.20,-,5253,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5253,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5241,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5260,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5205,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5220,Cross-Bred,Heifer,601
10/06/2024,IV,-,L2,$1.20,-,5194,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5194,Cross-Bred,Heifer,601
10/06/2024,IV,-,L2,$1.20,-,5246,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5246,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5219,Cross-Bred,Heifer,601
10/06/2024,IV,-,L2,$1.20,-,5262,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5262,Cross-Bred,Heifer,601
10/06/2024,DRAXXIN,-,L2,$10.70,-,5231,Cross-Bred,Heifer,601
10/06/2024,BAYTRIL,-,3,$6.66,-,1212,Angus,Heifer,541
10/06/2024,BAYTRIL,-,3,$6.66,-,1191,Angus,Heifer,541
10/06/2024,BAYTRIL,-,3,$6.66,-,1185,Angus,Heifer,541
10/06/2024,BAYTRIL,-,S19,$7.05,-,4171,Cross-Bred,Heifer,572
10/06/2024,Micotil,-,3,$19.26,-,1187,Angus,Heifer,541
10/06/2024,NUFLOR,-,S19,$11.92,-,1148,Angus,Heifer,539
10/06/2024,EXCENEL,-,S19,$10.24,-,999134,Angus,Heifer,621
10/06/2024,BAYTRIL,-,S19,$7.05,-,4192,Cross-Bred,Heifer,572
10/06/2024,NUFLOR,-,S19,$11.67,-,3107,Angus,Heifer,528
10/06/2024,BAYTRIL,-,4,$6.57,-,4232,Angus,Heifer,533
10/06/2024,BAYTRIL,-,3,$6.66,-,1182,Angus,Heifer,541
10/06/2024,EXCENEL,-,5,$9.68,-,11169,Angus,Steer,587
10/06/2024,EXCENEL,-,1,$10.74,-,999140,Angus,Heifer,651
10/06/2024,BAYTRIL,-,S19,$7.05,-,4220,Cross-Bred,Heifer,572
10/06/2024,EXCENEL,-,2,$9.08,-,33113,Angus,Steer,551
10/05/2024,IV,-,5,$1.20,-,11143,Angus,Steer,585
10/05/2024,NUFLOR,-,5,$12.94,-,11143,Angus,Steer,585
10/05/2024,DRAXXIN,-,L2,$10.70,-,5233,Cross-Bred,Heifer,601
10/05/2024,IV,-,2,$1.20,-,33131,Angus,Steer,578
10/05/2024,DRAXXIN,-,2,$10.30,-,33131,Angus,Steer,578
10/05/2024,IV,-,3,$1.20,-,1141,Angus,Heifer,540
10/05/2024,NUFLOR,-,3,$11.93,-,1141,Angus,Heifer,540
10/05/2024,DRAXXIN,-,L2,$10.70,-,5251,Cross-Bred,Heifer,601
10/05/2024,IV,-,3,$1.20,-,1224,Angus,Heifer,540
10/05/2024,NUFLOR,-,3,$11.93,-,1224,Angus,Heifer,540
10/05/2024,EXCENEL,-,2,$9.53,-,33129,Angus,Steer,578
10/05/2024,DEXAMETHASONE,-,2,$2.00,-,33129,Angus,Steer,578
10/05/2024,IV,-,2,$1.20,-,22137,Angus,Steer,577
10/05/2024,NUFLOR,-,2,$12.75,-,22137,Angus,Steer,577
10/05/2024,NUFLOR,-,2,$12.78,-,33137,Angus,Steer,578
10/05/2024,DRAXXIN,-,2,$10.27,-,22121,Angus,Steer,577
10/05/2024,IV,-,L2,$1.20,-,5248,Cross-Bred,Heifer,601
10/05/2024,DRAXXIN,-,L2,$10.70,-,5248,Cross-Bred,Heifer,601
10/05/2024,IV,-,L2,$1.20,-,5186,Cross-Bred,Heifer,601
10/05/2024,DRAXXIN,-,L2,$10.70,-,5186,Cross-Bred,Heifer,601
10/05/2024,DRAXXIN,-,L2,$10.70,-,5182,Cross-Bred,Heifer,601
10/05/2024,IV,-,L2,$1.20,-,5263,Cross-Bred,Heifer,601
10/05/2024,DRAXXIN,-,L2,$10.70,-,5263,Cross-Bred,Heifer,601
10/05/2024,BAYTRIL,-,S19,$6.55,-,4237,Angus,Heifer,531
10/05/2024,NUFLOR,-,S19,$12.87,-,11172,Angus,Steer,582
10/05/2024,EXCENEL,-,S19,$8.85,-,1166,Angus,Heifer,536
10/05/2024,NUFLOR,-,S19,$11.86,-,1168,Angus,Heifer,536
10/05/2024,BAYTRIL,-,S19,$6.58,-,1169,Angus,Heifer,534
10/05/2024,NUFLOR,-,S19,$11.74,-,4231,Angus,Heifer,531
10/05/2024,NUFLOR,-,S19,$12.63,-,4218,Cross-Bred,Heifer,571
10/05/2024,BAYTRIL,-,S19,$7.05,-,33133,Angus,Steer,573
10/05/2024,EXCENEL,-,S19,$9.55,-,4114,Cross-Bred,Heifer,579
10/05/2024,BAYTRIL,-,4,$7.05,-,4197,Cross-Bred,Heifer,572
10/05/2024,BAYTRIL,-,S19,$6.55,-,4235,Angus,Heifer,531
10/05/2024,Micotil,-,S19,$19.09,-,1175,Angus,Heifer,536
10/05/2024,Micotil,-,S19,$22.01,-,999108,Angus,Heifer,618
10/05/2024,NUFLOR,-,S19,$12.63,-,4209,Cross-Bred,Heifer,571
10/05/2024,NUFLOR,-,S19,$12.63,-,4130,Cross-Bred,Heifer,571
10/05/2024,NUFLOR,-,S19,$12.63,-,4187,Cross-Bred,Heifer,571
10/05/2024,BAYTRIL,-,S19,$6.55,-,4234,Angus,Heifer,531
10/05/2024,BAYTRIL,-,S19,$6.69,-,33118,Angus,Steer,543
10/05/2024,NUFLOR,-,S19,$12.63,-,4100,Cross-Bred,Heifer,571
10/04/2024,DRAXXIN,-,3,$9.58,-,1184,Angus,Heifer,538
10/04/2024,EXCENEL,-,5,$9.63,-,11169,Angus,Steer,584
10/04/2024,BAYTRIL,-,S19,$7.03,-,4171,Cross-Bred,Heifer,571
10/04/2024,BAYTRIL,-,3,$6.62,-,1191,Angus,Heifer,538
10/04/2024,EXCENEL,-,S19,$10.23,-,999134,Angus,Heifer,620
10/04/2024,BAYTRIL,-,1,$7.93,-,999140,Angus,Heifer,644
10/04/2024,BAYTRIL,-,3,$6.62,-,1185,Angus,Heifer,538
10/04/2024,BAYTRIL,-,S19,$7.03,-,4192,Cross-Bred,Heifer,571
10/04/2024,NUFLOR,-,3,$11.89,-,1223,Angus,Heifer,538
10/04/2024,BAYTRIL,-,3,$6.62,-,1212,Angus,Heifer,538
10/04/2024,NUFLOR,-,2,$12.73,-,33134,Angus,Steer,576
10/04/2024,BAYTRIL,-,4,$6.55,-,4232,Angus,Heifer,531
10/04/2024,BAYTRIL,-,S19,$7.03,-,4220,Cross-Bred,Heifer,571
10/04/2024,NUFLOR,-,S19,$12.86,-,11190,Angus,Steer,582
10/04/2024,NUFLOR,-,3,$11.89,-,1182,Angus,Heifer,538
10/04/2024,Micotil,-,3,$19.14,-,1187,Angus,Heifer,538
10/04/2024,DRAXXIN,-,5,$11.05,-,11114,Angus,Steer,620
10/04/2024,DRAXXIN,-,5,$10.40,-,11147,Angus,Steer,584
10/04/2024,DRAXXIN,-,5,$10.40,-,11197,Angus,Steer,584
10/04/2024,DRAXXIN,-,5,$11.05,-,11104,Angus,Steer,620
10/04/2024,DRAXXIN,-,5,$10.40,-,11152,Angus,Steer,584
10/04/2024,DRAXXIN,-,5,$10.40,-,11188,Angus,Steer,584
10/04/2024,IV,-,3,$1.20,-,1148,Angus,Heifer,538
10/04/2024,NUFLOR,-,3,$11.89,-,1148,Angus,Heifer,538
10/04/2024,DRAXXIN,-,L3,$9.37,-,5173,Angus,Heifer,526
10/04/2024,DRAXXIN,-,L3,$9.37,-,5151,Angus,Heifer,526
10/04/2024,DRAXXIN,-,2,$10.24,-,22112,Angus,Steer,575
10/04/2024,IV,-,2,$1.20,-,22117,Angus,Steer,575
10/04/2024,DRAXXIN,-,2,$10.24,-,22117,Angus,Steer,575
10/04/2024,IV,-,L3,$1.20,-,3107,Angus,Heifer,526
10/04/2024,NUFLOR,-,L3,$11.64,-,3107,Angus,Heifer,526
10/04/2024,DRAXXIN,-,L3,$9.37,-,5144,Angus,Heifer,526
10/04/2024,IV,-,L3,$1.20,-,3102,Angus,Heifer,526
10/04/2024,DRAXXIN,-,L3,$9.38,-,3102,Angus,Heifer,526
10/04/2024,DRAXXIN,-,L2,$10.69,-,5235,Cross-Bred,Heifer,600
10/03/2024,EXCENEL,-,2,$8.99,-,33106,Angus,Steer,545
10/03/2024,BAYTRIL,-,3,$6.60,-,1175,Angus,Heifer,536
10/03/2024,BAYTRIL,-,S19,$6.54,-,4237,Angus,Heifer,531
10/03/2024,NUFLOR,-,S19,$12.00,-,33118,Angus,Steer,543
10/03/2024,NUFLOR,-,S19,$12.00,-,33103,Angus,Steer,543
10/03/2024,BAYTRIL,-,S19,$6.58,-,1169,Angus,Heifer,534
10/03/2024,BAYTRIL,-,S19,$6.54,-,4234,Angus,Heifer,531
10/03/2024,BAYTRIL,-,3,$6.60,-,1166,Angus,Heifer,536
10/03/2024,NUFLOR,-,S19,$11.80,-,1151,Angus,Heifer,534
10/03/2024,BAYTRIL,-,S19,$6.54,-,4235,Angus,Heifer,531
10/03/2024,EXCENEL,-,S19,$9.55,-,4114,Cross-Bred,Heifer,579
10/03/2024,IV,-,1,$1.20,-,999108,Angus,Heifer,618
10/03/2024,Micotil,-,1,$22.00,-,999108,Angus,Heifer,618
10/03/2024,IV,-,5,$1.20,-,11136,Angus,Steer,582
10/03/2024,DRAXXIN,-,5,$10.37,-,11136,Angus,Steer,582
10/03/2024,IV,-,5,$1.20,-,11145,Angus,Steer,582
10/03/2024,DRAXXIN,-,5,$10.37,-,11145,Angus,Steer,582
10/03/2024,NUFLOR,-,5,$12.87,-,11172,Angus,Steer,582
10/03/2024,NUFLOR,-,4,$12.62,-,4130,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4130,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4190,Cross-Bred,Heifer,571
10/03/2024,DRAXXIN,-,4,$10.17,-,4190,Cross-Bred,Heifer,571
10/03/2024,BAYTRIL,-,4,$7.03,-,4197,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4197,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4102,Cross-Bred,Heifer,571
10/03/2024,DRAXXIN,-,4,$10.17,-,4102,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4139,Cross-Bred,Heifer,571
10/03/2024,DRAXXIN,-,4,$10.17,-,4139,Cross-Bred,Heifer,571
10/03/2024,NUFLOR,-,4,$12.62,-,4218,Cross-Bred,Heifer,571
10/03/2024,IV,-,4,$1.20,-,4218,Cross-Bred,Heifer,571
10/03/2024,NUFLOR,-,4,$11.73,-,4231,Angus,Heifer,531
10/03/2024,IV,-,4,$1.20,-,4231,Angus,Heifer,531
